product_url,color,size,width,brand_name_en,model_name,classification,purchaseCount,avgRating,qty
https://www.lenskart.com/john-jacobs-jj-e11083-c13-eyeglasses.html,Pink Transparent,Wide,138 mm,John Jacobs,JJ E11088,non_power_reading,17,0.0,186
https://www.lenskart.com/lenskart-blu-lb-e13738-c9-eyeglasses.html,Green,Medium,137 mm,Lenskart Blu,LB E13738,non_power_reading,57,0.0,339
https://www.lenskart.com/john-jacobs-jj-e-15891-c1-eyeglasses.html,Black,Wide,138 mm,John Jacobs,JJ E15891,eyeframe,18,0.0,1481
https://www.lenskart.com/john-jacobs-jj-s13084-c2-sunglasses.html,Brown,Extra Wide,144 mm,John Jacobs Online,JJ S13084,sunglasses,477,0.0,2
https://www.lenskart.com/black-brown-transparent-full-rim-round-john-jacobs-rich-acetate-jj-e13005-c1-smartphone-pc-eyeglasses-143568.html,Black,Narrow,130 mm,John Jacobs Computer Glasses,JJ E13005,eyeframe,212,4.55,868
https://www.lenskart.com/john-jacobs-jj-e13494-c1-eyeglasses.html,Gold,Narrow,132 mm,John Jacobs,JJ E13494,eyeframe,1046,4.7,73
https://www.lenskart.com/lenskart-air-la-e13543af-c1-eyeglasses.html,Black,Wide,139 mm,Lenskart Air,LA E13543AF,eyeframe,521,0.0,466
https://www.lenskart.com/john-jacobs-jj-e13099-c2-smartphone-pc-eyeglasses.html,Silver,Wide,138 mm,John Jacobs Computer Glasses,JJ E13099,eyeframe,184,4.25,60
https://www.lenskart.com/john-jacobs-jj-e13553-c2-full-rim-eyeglasses.html,Brown,Wide,139 mm,John Jacobs Online,JJ E13553,eyeframe,969,4.25,56
https://www.lenskart.com/john-jacobs-jj-e13567-full-rim-c1-eyeglasses.html,Brown,Wide,138 mm,John Jacobs,JJ E13567,eyeframe,1096,4.25,63
https://www.lenskart.com/black-red-full-rim-square-kids-5-yrs-lenskart-junior-owlers-mj-207-eyeglasses.html,Black,2-5 yrs,116 mm,Hooper online,MJ-207,eyeframe,116,3.6,19
https://www.lenskart.com/clalen-iris-blue-moon-dailies-color-10-lenses-box-plano.html,,,,Clalen Iris,Clalen Iris Blue Moon Zero Power Daily,contact_lens,33,0.0,49996
https://www.lenskart.com/clalen-iris-latin-dailies-color-10-lenses-box-plano.html,,,,Clalen Iris,Clalen Iris Latin Zero Power Daily,contact_lens,15,0.0,49997
https://www.lenskart.com/clalen-iris-soul-brown-dailies-color-10-lenses-box-plano.html,,,,Clalen Iris,Clalen Iris Soul Brown Zero Power Daily,contact_lens,75,0.0,49998
https://www.lenskart.com/clalen-iris-lucy-gray-monthly-color-2-lenses-box-plano.html,,,,Clalen Iris,Clalen Iris Lucy Gray Zero Power Monthly,contact_lens,58,0.0,49998
https://www.lenskart.com/lenskart-lkj-e10066ce-c1-eyeglasses.html,Blue,5-8 yrs,123 mm,Hooper Computer Glasses,LKJ E10066CE,non_power_reading,1184,4.8,101
https://www.lenskart.com/john-jacobs-jj-s13866-full-rim-c3-sunglasses.html,Gold,Wide,138 mm,John Jacobs,JJ S13866,sunglasses,2026,0.0,7
https://www.lenskart.com/john-jacobs-jj-s13936-c3-sunglasses.html,White,Medium,136 mm,John Jacobs,JJ S13936,sunglasses,578,0.0,68
https://www.lenskart.com/john-jacobs-jj-e13939-c1-eyeglasses.html,Gold,Extra Wide,149 mm,John Jacobs,JJ E13939,eyeframe,305,0.0,263
https://www.lenskart.com/john-jacobs-john-jacobs-jj-s13993-full-rim-c2-sunglasses.html,Gold,Narrow,129 mm,John Jacobs,JJ S13993,sunglasses,238,0.0,34
https://www.lenskart.com/john-jacobs-john-jacobs-jj-s13995-full-rim-c3-sunglasses.html,White,Wide,140 mm,John Jacobs Online,JJ S13995,sunglasses,781,0.0,5
https://www.lenskart.com/john-jacobs-john-jacobs-jj-s13999-full-rim-c1-sunglasses.html,Brown,Extra Wide,147 mm,John Jacobs,JJ S13999,sunglasses,475,0.0,65
https://www.lenskart.com/john-jacobs-jj-e14195af-c2-eyeglasses.html,Silver,Extra Wide,143 mm,John Jacobs,JJ E14195AF,eyeframe,118,0.0,38
https://www.lenskart.com/john-jacobs-jj-e14378-c1-eyeglasses.html,Gold,Narrow,133 mm,John Jacobs,JJ E14378,eyeframe,469,5.0,695
https://www.lenskart.com/john-jacobs-jj-e14380-c4-eyeglasses.html,Gold,Medium,136 mm,John Jacobs,JJ E14380,eyeframe,425,0.0,776
https://www.lenskart.com/john-jacobs-jj-e14382-c3-eyeglasses.html,Black,Extra Wide,144 mm,John Jacobs Online,JJ E14382,eyeframe,787,5.0,640
https://www.lenskart.com/john-jacobs-jj-e14308af-c3-eyeglasses.html,Black,Medium,137 mm,John Jacobs,JJ E14308AF,eyeframe,50,0.0,50
https://www.lenskart.com/john-jacobs-jj-e14436-c1-eyeglasses.html,Gold,Wide,139 mm,John Jacobs,JJ E14436,eyeframe,366,0.0,741
https://www.lenskart.com/air-optix-colors-contact-lens-pure-hazel-2-lens-box.html,,,,Alcon Air Optix,Alcon Air Optix Pure Hazel Zero Power Monthly,contact_lens,134,0.0,49994
https://www.lenskart.com/air-optix-colors-contact-lens-brown-2-lens-box.html,,,,Alcon Air Optix,Alcon Air Optix Brown Zero Power Monthly,contact_lens,62,0.0,49996
https://www.lenskart.com/john-jacobs-jj-e14649-c2-eyeglasses.html,Pink,Wide,139 mm,John Jacobs,JJ E14649,eyeframe,600,0.0,333
https://www.lenskart.com/john-jacobs-jj-e14650-c2-eyeglasses.html,Pink,Wide,142 mm,John Jacobs Online,JJ E14650,eyeframe,860,5.0,86
https://www.lenskart.com/vincent-chase-vc-s14678-c4-sunglasses.html,Black,Medium,140 mm,Vincent Chase Online,VC S14678,sunglasses,1477,4.6,2
https://www.lenskart.com/hooper-hp-e10098ce-c1-eyeglasses.html,Red,8-12 yrs,130 mm,Hooper Computer Glasses,HP D10098L,non_power_reading,74,0.0,238
https://www.lenskart.com/hooper-hp-e10104ce-c2-eyeglasses.html,Orange,5-8 yrs,121 mm,Hooper Computer Glasses,HP D10104M,non_power_reading,424,0.0,21
https://www.lenskart.com/hooper-hp-e10006ce-c2-eyeglasses.html,Red,5-8 yrs,124 mm,Hooper Computer Glasses,HP D10006L,non_power_reading,1134,4.0,53
https://www.lenskart.com/hooper-hp-e10010ce-c2-eyeglasses.html,Blue,5-8 yrs,122 mm,Hooper Computer Glasses,HP D10010M,non_power_reading,439,0.0,13
https://www.lenskart.com/hooper-hp-e10064ce-c2-eyeglasses.html,Blue,5-8 yrs,123 mm,Hooper Computer Glasses,HP D10064M,non_power_reading,442,0.0,5
https://www.lenskart.com/hooper-hp-e10092ce-c2-eyeglasses.html,Grey,8-12 yrs,133 mm,Hooper Computer Glasses,HP D10092L,non_power_reading,530,5.0,21
https://www.lenskart.com/hooper-hp-d10094l-c1-eyeglasses.html,Maroon,8-12 yrs,128 mm,Hooper Computer Glasses,HP D10094L,non_power_reading,572,0.0,16
https://www.lenskart.com/hooper-hp-e10105ce-c2-eyeglasses.html,Green,5-8 yrs,122 mm,Hooper Computer Glasses,HP D10105M,non_power_reading,425,0.0,11
https://www.lenskart.com/johnson-johnson-monthly-disposable-neon-blue-2-lp-color-contact-lens.html,,,,J&J Bubble Pop,J&J Bubble Pop Neon Blue Zero Power Monthly,contact_lens,106,0.0,49996
https://www.lenskart.com/john-jacobs-jj-e14732-c1-eyeglasses.html,Pink,Wide,139 mm,John Jacobs,JJ E14732,eyeframe,67,0.0,239
https://www.lenskart.com/john-jacobs-jj-e14753-c2-eyeglasses.html,Brown,Extra Wide,147 mm,John Jacobs,JJ E14753,eyeframe,287,0.0,267
https://www.lenskart.com/john-jacobs-jj-e14753-c3-eyeglasses.html,Pink,Extra Wide,147 mm,John Jacobs,JJ E14753,eyeframe,256,0.0,255
https://www.lenskart.com/ojos21-oj-e14894-c1-eyeglasses.html,Green,Narrow,132 mm,OJOS,OJ E14894,eyeframe,265,0.0,32
https://www.lenskart.com/ojos21-oj-e14890-c1-eyeglasses.html,Blue,Wide,140 mm,OJOS,OJ E14890,eyeframe,333,3.3,203
https://www.lenskart.com/vincent-chase-vc-s15706-c2-sunglasses.html,Silver,Medium,138 mm,Vincent Chase,VC S15706,sunglasses,189,0.0,134
https://www.lenskart.com/bausch-lomb-lacelle-natural-look-aqua-contact-lens-box.html,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Aqua Zero Power Monthly,contact_lens,33,0.0,5000
https://www.lenskart.com/ojos-oj-s15730-c3-sunglasses.html,Green,Extra Wide,142 mm,OJOS,OJ S15730,sunglasses,39,0.0,137
https://www.lenskart.com/lenskart-boost-lkb-s15358-c2-sun-dup.html,Grey,Wide,142 mm,Lenskart Boost,LKB S15358,sunglasses,56,0.0,79
https://www.lenskart.com/lenskart-blu-lb-e16062-c1-eyeglasses.html,Pink,Wide,139 mm,Lenskart Blu,LB E16062,non_power_reading,445,0.0,376
https://www.lenskart.com/lenskart-lk-d16285-c1-eyeglasses.html,Grey,5-8 yrs,124 mm,Hooper Computer Glasses,LK D16285,non_power_reading,13,0.0,196
https://www.lenskart.com/john-jacobs-jj-e16685-c1-eyeglasses.html,Brown,Extra Wide,143 mm,John Jacobs,JJ E16685,eyeframe,7,0.0,458
https://www.lenskart.com/john-jacobs-jj-e16688-c2-eyeglasses.html,Purple,Extra Wide,144 mm,John Jacobs,JJ E16688,eyeframe,8,0.0,792
https://www.lenskart.com/vincent-chase-vc-e16947-c2-eyeglasses.html,Silver,Wide,140 mm,Lenskart STUDIO,LK E16947,eyeframe,14,0.0,229
https://www.lenskart.com/john-jacobs-jj-e11819-full-rim-wayfarer-c1-tinted-eyeglasses.html,Brown,Narrow,131 mm,John Jacobs Computer Glasses,JJ E11819,eyeframe,178,4.55,28
https://www.lenskart.com/tortoise-full-rim-round-small-size-49-john-jacobs-rich-acetate-jj-e10118-c2-eyeglasses-dup.html,Brown,Medium,135 mm,John Jacobs Computer Glasses,JJ E10118,eyeframe,182,4.3,1628
https://www.lenskart.com/black-full-rim-round-small-size-49-john-jacobs-rich-acetate-jj-e10118-c1-eyeglasses-dup.html,Black,Medium,135 mm,John Jacobs Computer Glasses,JJ E10118,eyeframe,437,4.3,379
https://www.lenskart.com/grey-transparent-full-rim-wayfarer-shape-small-size-50-john-jacobs-rich-acetate-jj-e10004-c5-eyeglasses-dup.html,Dual Color,Narrow,133 mm,John Jacobs Computer Glasses,JJ E10004,eyeframe,226,4.4,2204
https://www.lenskart.com/tortoise-blue-tortoise-full-rim-rectangle-medium-size-52-john-jacobs-rich-acetate-jj-e11724-c2-eyeglasses-dup.html,Dual Color,Wide,139 mm,John Jacobs Computer Glasses,JJ E11724,eyeframe,202,4.3,115
https://www.lenskart.com/tortoise-full-rim-rectangle-small-size-50-john-jacobs-rich-acetate-jj-e10005-c7-neweyeglasses.html,Black,Medium,134 mm,John Jacobs Computer Glasses,JJ E10005,eyeframe,126,4.2,357
https://www.lenskart.com/john-jacobs-jj-e13345-c2-eyeglasses.html,Pink,Wide,138 mm,John Jacobs,JJ E13345,eyeframe,1364,4.55,612
https://www.lenskart.com/lenskart-junior-lenskart-junior-lkj-e10038ce-full-rim-rectangle-tr90-c1-eyeglasses.html,Grey,8-12 yrs,124 mm,Hooper Computer Glasses,LKJ E10038CE,non_power_reading,361,5.0,8
https://www.lenskart.com/tortoise-pink-full-rim-cat-eye-john-jacobs-rich-acetate-jj-e12998-c2-smartphone-pc-eyeglasses-143560.html,Brown,Extra Narrow,125 mm,John Jacobs Computer Glasses,JJ E12998,eyeframe,181,4.8,201
https://www.lenskart.com/lenskart-air-la-e13543af-c3-eyeglasses.html,Blue,Wide,139 mm,Lenskart Air LA,LA E13543AF,eyeframe,663,0.0,1
https://www.lenskart.com/john-jacobs-jj-e13101-c1-smartphone-pc-eyeglasses.html,Black,Medium,135 mm,John Jacobs Computer Glasses,JJ E13101,eyeframe,324,4.6,821
https://www.lenskart.com/john-jacobs-jj-e13590-c2-eyeglasses.html,Gold,Wide,138 mm,John Jacobs,JJ E13590,eyeframe,2440,4.1,2
https://www.lenskart.com/clalen-iris-rhapsody-dailies-color-10-lenses-box-plano.html,,,,Clalen Iris,Clalen Iris Rhapsody Zero Power Daily,contact_lens,12,0.0,49999
https://www.lenskart.com/clalen-iris-sunflower-gray-monthly-color-2-lenses-box-plano.html,,,,Clalen Iris,Clalen Iris Sunflower Gray Zero Power Monthly,contact_lens,139,0.0,50000
https://www.lenskart.com/clalen-iris-lucy-brown-monthly-color-2-lenses-box-plano.html,,,,Clalen Iris,Clalen Iris Lucy Brown Zero Power Monthly,contact_lens,30,0.0,49999
https://www.lenskart.com/clalen-iris-salena-purple-monthly-color-2-lenses-box-plano.html,,,,Clalen Iris,Clalen Iris Selena Purple Zero Power Monthly,contact_lens,33,0.0,49998
https://www.lenskart.com/clalen-iris-lily-green-monthly-color-2-lenses-box-plano.html,,,,Clalen Iris,Clalen Iris Lily Green Zero Power Monthly,contact_lens,37,5.0,49998
https://www.lenskart.com/lenskart-junior-lkj-e10056-c6-eyeglasses.html,Purple,2-5 yrs,114 mm,Hooper online,LKJ E10063,eyeframe,1126,4.5,81
https://www.lenskart.com/lenskart-junior-lkj-e10058ce-c2-eyeglasses.html,Transparent,5-8 yrs,120 mm,Hooper Computer Glasses,LKJ E10064CE,non_power_reading,659,4.15,61
https://www.lenskart.com/john-jacobs-jj-s13935-c2-sunglasses.html,Transparent,Wide,140 mm,John Jacobs,JJ S13935,sunglasses,714,0.0,106
https://www.lenskart.com/john-jacobs-jj-e13940-c4-eyeglasses.html,Pink,Extra Wide,148 mm,John Jacobs,JJ E13940,eyeframe,474,5.0,684
https://www.lenskart.com/john-jacobs-jj-e14308-c2-eyeglasses.html,Gold,Medium,137 mm,John Jacobs,JJ E14308,eyeframe,204,0.0,424
https://www.lenskart.com/john-jacobs-jj-e14309-c1-eyeglasses.html,Green,Wide,142 mm,John Jacobs,JJ E14309,eyeframe,414,0.0,2
https://www.lenskart.com/john-jacobs-jj-e14374-c3-eyeglasses.html,Brown,Wide,138 mm,John Jacobs Online,JJ E14374,eyeframe,1306,4.5,51
https://www.lenskart.com/john-jacobs-jj-e14380-c1-eyeglasses.html,Copper,Medium,136 mm,John Jacobs,JJ E14380,eyeframe,333,0.0,356
https://www.lenskart.com/john-jacobs-jj-e14380-c3-eyeglasses.html,Gunmetal,Medium,136 mm,John Jacobs,JJ E14380,eyeframe,529,0.0,474
https://www.lenskart.com/john-jacobs-jj-e14433-c2-eyeglasses.html,Gold,Medium,137 mm,John Jacobs,JJ E14433,eyeframe,167,0.0,542
https://www.lenskart.com/john-jacobs-jj-e14436-c3-eyeglasses.html,Silver,Wide,139 mm,John Jacobs,JJ E14436,eyeframe,406,0.0,562
https://www.lenskart.com/john-jacobs-jj-s14429-c1-sunglasses.html,Tortoise,Extra Wide,143 mm,John Jacobs,JJ S14429,sunglasses,857,0.0,36
https://www.lenskart.com/john-jacobs-jj-s14444-c2-sunglasses.html,Brown,Extra Wide,143 mm,John Jacobs,JJ S14444,sunglasses,1632,0.0,25
https://www.lenskart.com/john-jacobs-jj-s14448-c3-sunglasses.html,Gold,Extra Wide,142 mm,John Jacobs,JJ S14448,sunglasses,1529,5.0,1
https://www.lenskart.com/john-jacobs-jj-s14451-c2-sunglasses.html,Brown,Extra Wide,150 mm,John Jacobs,JJ S14451,sunglasses,984,5.0,1
https://www.lenskart.com/john-jacobs-jj-e14504-c1-eyeglasses.html,Black,Extra Wide,144 mm,John Jacobs,JJ E14504,eyeframe,723,0.0,9
https://www.lenskart.com/air-optix-colors-contact-lens-gray-2-lens-box.html,,,,Alcon Air Optix,Alcon Air Optix Gray Zero Power Monthly,contact_lens,28,0.0,49996
https://www.lenskart.com/hooper-hp-e10008ce-c1-eyeglasses.html,Blue,5-8 yrs,123 mm,Hooper Computer Glasses,HP D10008M,non_power_reading,427,5.0,17
https://www.lenskart.com/john-jacobs-jj-e13742-c4-eyeglasses.html,Grey,Wide,138 mm,John Jacobs,JJ E13742,eyeframe,64,0.0,1351
https://www.lenskart.com/john-jacobs-jj-s14696-c4-sunglasses.html,Brown,Extra Wide,145 mm,John Jacobs,JJ S14696,sunglasses,1473,0.0,10
https://www.lenskart.com/john-jacobs-jj-e14730-c1-eyeglasses.html,Purple,Extra Wide,146 mm,John Jacobs,JJ E14730,eyeframe,263,0.0,678
https://www.lenskart.com/john-jacobs-jj-e14732-c3-eyeglasses.html,Black,Extra Wide,139 mm,John Jacobs,JJ E14732,eyeframe,292,0.0,97
https://www.lenskart.com/ojos21-oj-e14711-c2-eyeglasses.html,Gunmetal,Medium,134 mm,OJOS,OJ E14711,eyeframe,333,0.0,51
https://www.lenskart.com/ojos21-oj-e14716-c3-eyeglasses.html,Gold,Medium,137 mm,OJOS,OJ E14716,eyeframe,226,5.0,164
https://www.lenskart.com/john-jacobs-jj-e13551-c3-eyeglasses.html,Silver,Medium,139 mm,John Jacobs,JJ E13551,eyeframe,2289,5.0,49
https://www.lenskart.com/john-jacobs-jj-s14983-c4-sunglasses.html,White,Extra Wide,152 mm,John Jacobs,JJ S14983,sunglasses,355,4.0,7
https://www.lenskart.com/aquacolor-premium-monthly-dispos-color-cl-reivera-green-2-lp.html,,,,Aquacolor,Aquacolor Reivera Green Zero Power Monthly,contact_lens,111,0.0,49995
https://www.lenskart.com/lenskart-boost-lkb-s15396-c1-swimming-goggles.html,Black,Extra Wide,146 mm,Lenskart Boost,LKB S15396,non_power_reading,1352,0.0,838
https://www.lenskart.com/lenskart-boost-lkb-s15546-c3-swimming-goggles.html,Blue Transparent,Narrow,135 mm,Lenskart Boost,LKB S15546,non_power_reading,813,0.0,234
https://www.lenskart.com/lenskart-readers-lr-e15615-c6f-eyeglasses.html,Orange,Medium,139 mm,LENSKART BLU READERS,LR E15615,non_power_reading,43,3.1,117
https://www.lenskart.com/ojos-oj-s15733-c3-sunglasses.html,Green,Extra Wide,146 mm,OJOS,OJ S15733,sunglasses,63,0.0,46
https://www.lenskart.com/lenskart-boost-lkb-s15360-c1-sun-dup.html,Black,Extra Wide,151 mm,Lenskart Boost,LKB S15360,sunglasses,44,0.0,791
https://www.lenskart.com/lenskart-boost-lkb-s15360-c3-sun-dup.html,Black,Extra Wide,151 mm,Lenskart Boost,LKB S15360,sunglasses,41,0.0,561
https://www.lenskart.com/lenskart-lk-d16259-c1-eyeglasses.html,Black,5-8 yrs,122 mm,Hooper Computer Glasses,LK D16259,non_power_reading,8,0.0,156
https://www.lenskart.com/lenskart-lk-d16282-c1-eyeglasses.html,Black,5-8 yrs,120 mm,Hooper Computer Glasses,LK D16282,non_power_reading,13,0.0,238
https://www.lenskart.com/vincent-chase-vc-e16691-c1-eyeglasses.html,Grey,Wide,140 mm,Vincent Chase,VC E13786,eyeframe,13,0.0,2479
https://www.lenskart.com/vincent-chase-vc-e16947-c1-eyeglasses.html,Gold,Wide,140 mm,Lenskart STUDIO,LK E16947,eyeframe,9,0.0,287
https://www.lenskart.com/lenskart-studio-lk-e17006-c1-eyeglass.html,Crystal,Extra Wide,142 mm,Lenskart STUDIO,LK E17006,eyeframe,8,0.0,291
https://www.lenskart.com/lenskart-studio-lk-e17010-c1-eyeglasses.html,Blue,Wide,139 mm,Lenskart STUDIO,LK E17010,eyeframe,7,0.0,266
https://www.lenskart.com/silver-transparent-full-rim-cat-eye-medium-size-52-john-jacobs-kat-eye-jj-e10227-c4-eyeglasses.html,Silver,Medium,137 mm,John Jacobs Online,JJ E10227,eyeframe,543,4.0,135
https://www.lenskart.com/transparent-full-rim-round-small-size-48-john-jacobs-rich-acetate-jj-e12784-c2-eyeglasses-dup.html,Transparent,Medium,134 mm,John Jacobs Computer Glasses,JJ E12784,eyeframe,330,4.4,1431
https://www.lenskart.com/black-full-rim-round-small-size-49-john-jacobs-rich-acetate-jj-e12648-c1-neweyeglasses.html,Black,Narrow,130 mm,John Jacobs Computer Glasses,JJ E12648,eyeframe,381,4.3,1126
https://www.lenskart.com/lenskart-air-la-e13406af-full-rim-ultem-c3-eyeglasses.html,Purple,Wide,139 mm,Lenskart Air,LA E13406AF,eyeframe,642,0.0,330
https://www.lenskart.com/lenskart-junior-lenskart-junior-lkj-e10044ce-full-rim-round-tr90-c4-eyeglasses.html,Sky Blue,8-12 yrs,124 mm,Hooper Computer Glasses,LKJ E10044CE,non_power_reading,598,4.6,53
https://www.lenskart.com/black-full-rim-cat-eye-john-jacobs-rich-acetate-jj-e12998-c1-smartphone-pc-eyeglasses-143559.html,Black,Extra Narrow,125 mm,John Jacobs Computer Glasses,JJ E12998,eyeframe,201,4.8,361
https://www.lenskart.com/lenskart-air-la-e13512af-c4-eyeglasses.html,Orange,Narrow,133 mm,Lenskart Air,LA E13512AF,eyeframe,499,0.0,75
https://www.lenskart.com/lenskart-junior-lkj-e10062-c9-eyeglasses.html,Red,2-5 yrs,104 mm,Hooper online,LKJ E10062,eyeframe,436,4.75,33
https://www.lenskart.com/lenskart-junior-lkj-e10062-c10-eyeglasses.html,Black,2-5 yrs,104 mm,Hooper online,LKJ E10062,eyeframe,520,4.75,99
https://www.lenskart.com/lenskart-junior-lkj-e10062-c13-eyeglasses.html,Red,2-5 yrs,104 mm,Hooper online,LKJ E10062,eyeframe,531,4.75,9
https://www.lenskart.com/silver-tortoise-full-rim-round-john-jacobs-supreme-steel-jj-e12814-c2-smartphone-pc-eyeglasses.html,Silver,Narrow,130 mm,John Jacobs Computer Glasses,JJ E12814,eyeframe,252,4.6,397
https://www.lenskart.com/gunmetal-tortoise-full-rim-round-john-jacobs-supreme-steel-jj-e12814-c1-smartphone-pc-eyeglasses.html,Grey,Narrow,130 mm,John Jacobs Computer Glasses,JJ E12814,eyeframe,213,4.6,365
https://www.lenskart.com/clalen-iris-glitter-dailies-color-10-lenses-box-plano.html,,,,Clalen Iris,Clalen Iris Astra Glitter Zero Power Daily,contact_lens,17,0.0,49998
https://www.lenskart.com/clalen-iris-sunflower-brown-monthly-color-2-lenses-box-plano.html,,,,Clalen Iris,Clalen Iris Sunflower Brown Zero Power Monthly,contact_lens,60,0.0,49997
https://www.lenskart.com/clalen-iris-joy-green-monthly-color-2-lenses-box-plano.html,,,,Clalen Iris,Clalen Iris Joy Green Zero Power Monthly,contact_lens,32,0.0,49998
https://www.lenskart.com/lenskart-junior-lkj-e10057-c4-eyeglasses.html,Blue,2-5 yrs,114 mm,Hooper online,LKJ E10063,eyeframe,1517,4.5,77
https://www.lenskart.com/lenskart-lkj-e10066ce-c2-eyeglasses.html,Transparent,5-8 yrs,123 mm,Hooper Computer Glasses,LKJ E10066CE,non_power_reading,937,4.8,89
https://www.lenskart.com/john-jacobs-jj-e13742-c2-eyeglasses.html,Brown,Wide,138 mm,John Jacobs,JJ E13742,eyeframe,1186,3.0,831
https://www.lenskart.com/john-jacobs-john-jacobs-jj-s13997-full-rim-c3-sunglasses.html,Sky Blue,Extra Wide,145 mm,John Jacobs Online,JJ S13997,sunglasses,257,0.0,57
https://www.lenskart.com/john-jacobs-john-jacobs-jj-s13997-full-rim-c1-sunglasses.html,Maroon,Extra Wide,145 mm,John Jacobs,JJ S13997,sunglasses,300,0.0,29
https://www.lenskart.com/ojos21-oj-e14388-c2-eyeglasses.html,Blue,Wide,141 mm,OJOS,OJ E14388,eyeframe,172,0.0,246
https://www.lenskart.com/john-jacobs-jj-e14306af-c1-eyeglasses.html,Blue,Medium,138 mm,John Jacobs,JJ E14306AF,eyeframe,104,0.0,67
https://www.lenskart.com/john-jacobs-jj-e14432-c1-eyeglasses.html,Pink,Wide,141 mm,John Jacobs,JJ E14432,eyeframe,626,0.0,5
https://www.lenskart.com/john-jacobs-jj-s14444-c1-sunglasses.html,Black,Extra Wide,143 mm,John Jacobs,JJ S14444,sunglasses,1731,0.0,10
https://www.lenskart.com/air-optix-colors-contact-lens-brilliant-blue-2-lens-box.html,,,,Alcon Air Optix,Alcon Air Optix Brilliant Blue Zero Power Monthly,contact_lens,46,0.0,49996
https://www.lenskart.com/hooper-hp-e10014lce-c1-eyeglasses.html,Grey,5-8 yrs,124 mm,Hooper Computer Glasses,HP D10014L,non_power_reading,2103,5.0,1
https://www.lenskart.com/hooper-hp-e10094ce-c2-eyeglasses.html,Green,8-12 yrs,128 mm,Hooper Computer Glasses,HP D10094L,non_power_reading,611,0.0,1
https://www.lenskart.com/hooper-hp-e10105ce-c1-eyeglasses.html,Black,5-8 yrs,124 mm,Hooper Computer Glasses,HP D10105M,non_power_reading,439,0.0,20
https://www.lenskart.com/john-jacobs-jj-e13742-c3-eyeglasses.html,Maroon,Wide,138 mm,John Jacobs,JJ E13742,eyeframe,42,0.0,1161
https://www.lenskart.com/john-jacobs-jj-s14696-c1-sunglasses.html,Black,Extra Wide,145 mm,John Jacobs,JJ S14696,sunglasses,1776,0.0,5
https://www.lenskart.com/john-jacobs-jj-e14730-c2-eyeglasses.html,Green,Extra Wide,146 mm,John Jacobs,JJ E14730,eyeframe,85,0.0,538
https://www.lenskart.com/john-jacobs-jj-e14735-c1-eyeglasses.html,Orange,Extra Wide,145 mm,John Jacobs,JJ E14735,eyeframe,451,5.0,628
https://www.lenskart.com/john-jacobs-jj-e15549-c3-eyeglasses.html,Maroon,Narrow,133 mm,John Jacobs,JJ E15549,eyeframe,386,3.0,6
https://www.lenskart.com/john-jacobs-jj-s15596-c1-sunglasses.html,Black,Extra Wide,147 mm,John Jacobs,JJ S15596,sunglasses,18,3.0,188
https://www.lenskart.com/lenskart-readers-lr-e15615-c6g-eyeglasses.html,Orange,Medium,139 mm,LENSKART BLU READERS,LR E15615,non_power_reading,56,3.1,28
https://www.lenskart.com/vincent-chase-vc-s14076-c9-sunglasses.html,Black,Medium,138 mm,Vincent Chase Polarized,VC S14076,sunglasses,158,4.65,370
https://www.lenskart.com/bausch-lomb-lacelle-natural-look-turqquizwe-green1-lens-box.html,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Turquoise Green Zero Power Monthly,contact_lens,12,0.0,4988
https://www.lenskart.com/lenskart-boost-lkb-s15367-c1-sun-dup.html,Black,Wide,145 mm,Lenskart Boost,LKB S15367,sunglasses,45,0.0,980
https://www.lenskart.com/lenskart-boost-lkb-s15360-c2-sun-dup.html,Black,Extra Wide,151 mm,Lenskart Boost,LKB S15360,sunglasses,42,0.0,609
https://www.lenskart.com/lenskart-boost-lkb-s15367-c2-sun-dup.html,Blue,Wide,145 mm,Lenskart Boost,LKB S15367,sunglasses,62,0.0,92
https://www.lenskart.com/lenskart-boost-lkb-s15358-c3-sun-dup.html,Brown,Wide,142 mm,Lenskart Boost,LKB S15358,sunglasses,43,0.0,38
https://www.lenskart.com/lenskart-lk-d16283-c1-eyeglasses.html,Black,5-8 yrs,123 mm,Hooper Computer Glasses,LK D16283,non_power_reading,18,0.0,145
https://www.lenskart.com/john-jacobs-jj-s16577-c1-sunglasses.html,Tortoise,Wide,139 mm,John Jacobs,JJ S16577,sunglasses,13,0.0,779
https://www.lenskart.com/john-jacobs-jj-e16687-c1-eyeglasses.html,Grey,Extra Wide,144 mm,John Jacobs,JJ E16687,eyeframe,6,0.0,794
https://www.lenskart.com/brown-tortoise-full-rim-cat-eye-medium-size-52-john-jacobs-kat-eye-jj-e10227-c1-eyeglasses.html,Brown,Medium,135 mm,John Jacobs Online,JJ E10227,eyeframe,1480,4.0,90
https://www.lenskart.com/john-jacobs-jj-s12044-c2-sunglasses.html,Brown,Narrow,133 mm,John Jacobs Online,JJ S12044,sunglasses,428,5.0,31
https://www.lenskart.com/golden-brown-tortoise-full-rim-aviator-small-size-54-john-jacobs-supreme-steel-jj-e11464-c2-eyeglasses-dup.html,Gold,Narrow,132 mm,John Jacobs Computer Glasses,JJ E11464,eyeframe,399,4.55,221
